1000144,2,2,4,5020204,5,3,1000082,西明寺　千手観世音菩薩像,さいみょうじ　せんじゅかんぜおんぼさつぞう,,,本堂の脇陣に安置されており、平安時代に彫られ、重要文化財となっている。頭上に十面を戴き、宝冠をかぶり、合掌する真手を含め四十二手の千手観世音菩薩像である。細面で鼻筋が通った繊細な顔立ちをした立像である。慈悲の力を持って衆生の苦しみを救うと信仰されている。,,,,,,,,,,,,,,,,,
1000145,2,2,4,5020204,5,3,1000082,西明寺　愛染明王像,さいみょうじ　あいぜんみょうおうぞう,,,本堂の脇陣に安置されており、鎌倉時代後期に慶派に連なる仏師によって彫られた坐像である。五鈷を戴く獅子冠を頭上に乗せ、三目を瞋らせ、開口して牙歯と舌先を現わし、六臀の各手に法具や弓箭等を執って坐っている。我宝自性上人の念持本尊で、愛の力を授かるとして古来から多くの人々に拝まれてきた。,,,,,,,,,,,,,,,,,
1000170,2,2,3,5020200,14,3,1000385,金光寺　紙本著色遊行上人絵巻,こんこうじ　しほんちゃくしょくゆぎょうしょうにんえまき,,,重要文化財。美術工芸品（絵画／絵巻）。鎌倉。指定書番号1682。4巻。時宗。非公開。,,,600-81,6,下京区六条通河原町西入本塩竃町586,075-361-2773,075-361-2773,,,,,,,寺院、一般拝観は非公開。参拝希望者は要予約。,,電話にて。,
1000146,2,2,3,5020203,5,3,1000082,西明寺　本堂,さいみょうじ　ほんどう,,,元禄十三年（一七〇〇）に五代将軍徳川綱吉の生母桂昌院の寄進により再建された。桁行七間、梁行四間で、内部は梁行に三分されている。中央間が内陣で、後方に四天柱を建てて逆蓮擬宝珠付きの唐様須弥壇に厨子が奉安されている。両横の脇陣が外陣の役割を果たしており、真言宗寺院の本堂としては特異な平面である点に特色がみられる。正面入口の梁上に「霊山鷲心」の額が掲げられている。,,,,,,,,,,,,,,,,,sight/photo/mimon01s/s002.bmp
1000147,2,2,3,5020203,5,3,1000082,西明寺　客殿,さいみょうじ　きゃくでん,,,本堂の左方に接近して建ち、本堂左後方と短い渡廊下で結ばれている。造営は本堂より古く、江戸時代前期に移築された。当時は食堂と称し、僧侶の生活や戒律の道場として使用されていた。前列二室、後列三室からなり、前列南室には、慶長および元和年間に三度にわたって制定された九ヶ条からなる「平等心王院僧制」木札が掲げられている。,,,,,,,,,,,,,,,,,sight/photo/mimon01s/s003.bmp
1000148,2,2,3,5020203,5,3,1000082,西明寺　表門,さいみょうじ　おもてもん,,,一間薬医門で、本堂と同じ元禄十三年（一七〇〇）の造営になり、西明寺の元禄造営の一連の建造物として貴重である。,,,,,,,,,,,,,,,,,
1000149,2,2,5,5020205,11,3,1000123,精大明神像,せいだいみょうじんぞう,,,"白峯神宮。平安朝の昔から鞠の守護神「精大明神」を、その道の宗家である公家の飛鳥井家が邸内に祀って代々尊崇されていました。近年は球技スポーツ全般の守護神として広く知られ、全国で唯一の「闘魂守」を求めて各地から参拝する人が多い。\n\n４月14日（春季例大祭）と７月７日（精大明神祭）には＜蹴鞠＞が伝統を受け継ぐ蹴鞠保存会によって、古式ゆかしく奉納されます。\n\nまた、精大明神は「七夕の神」ともいわれて、芸能・学問の向上を祈っての七夕祭には＜小町をどり＞があでやかに奉納されます。",,,,,,075-441-3810,,,,,,,,車椅子での参拝可,,,
1000150,2,2,2,5020200,3,3,,愛染院　木造十一面観音立像,あいぜんいん　もくぞうじゅういちめんかんのんりゅうぞう,,,重要文化財。美術工芸品（彫刻）。指定書番号797。旧護摩堂本尊。平安。10世紀。一木造。高さ1.6メートル、右手を垂れ、左手に宝瓶を持つ、矮躯肥満、重量感に富む尊像。腰部の衣文の翻波形から、弘仁末期の像とみられる。光背・台座は後補。本尊は愛染明王坐像（鎌倉）。当寺は中京区から移転した。真言宗智山派。,,,606-00,,左京区岩倉幡枝町1035,075-711-2014,,,,1700,,,,,,,sight/photo/mimon01s/s004.bmp
1000151,2,2,2,5020200,13,3,1000009,安養寺　木造阿弥陀如来像,あんようじ　もくぞうあみだにょらいぞう,倒蓮華,さかれんげ,"古来当時の阿弥陀如来の台座八葉蓮華が逆さまになっていて、女人往生の証拠仏として、女性の崇敬を得ている。したがって通称「倒蓮華（さかれんげ）寺」と呼ばれ、六阿弥陀巡りの一つで、浄土宗西山禅林寺派に属している。\n\n■交通案内\n\n　○阪急京都線 河原町駅　徒歩約7分\n\n　□市バス最寄バス停　四条河原町　徒歩約5分\n\n　＜系統＞\n\n　◇京都駅前から 205、5\n\n■駐車場\n\n　御幸町通、冨小路蛸薬師に有料駐車場多数あり。",,,604-,,中京区新京極通蛸薬師東南角東側町511,075-221-4850,075-221-4822,車椅子可ホームエレベーターで。前もって電話のこと。山門のすぐ入口よりスロープまたはEV専用の車椅子にて2階本堂へ。,1000,1600,1600,10,電話にておたずね下さい。,常時開いていません,説明が必要な場合は300円以上,"電話・FAXにて\n\n075-221-4850",sight/photo/mimon01s/s005.bmp
1000152,2,2,2,5020200,11,3,,雨宝院　木造千手観音立像,うほういん　もくぞうせんじゅかんのんりゅうぞう,西陣聖天,にしじんしょうてん,"重要文化財。美術工芸品（彫刻）。平安。指定書番号786。観音堂安置。弘法大師二十一ヶ所参りの一つ。本尊は大聖歓喜天であり、そこから「西陣聖天」とよばれ親しまれているが、こちらは秘仏。また境内にある「染殿の井」は、染め物に使うとよく染まるといわれている名水。又境内一円に枝を延ばす赤松は平成16年３月に京都市の保護樹に指定されている。真言宗泉涌寺派。\n\n■交通案内\n\n　□市バス最寄バス停　今出川浄福寺　徒歩5分\n\n　＜系統＞\n\n　◇京都駅前から 201、206\n\n　◇阪急四条大宮から 201、206\n\n■駐車場\n\n　なし",,,602-84,,上京区智恵光院通上立売上る聖天町9-3,075-441-8678,075-441-8211,門や石ダタミ等段差が多く困難ですが、事前に連絡が頂ければ手伝いいたします。,900,1630,1700,25,無し,寺の行事により拝観できない場合もあり。また、都合で来寺の出来ぬ時は電話にてお断りをお願いいたします。,"境内無料\n\n※観音像拝観は500円","観音堂拝観の場合は事前に電話にて連絡し、日時指定の上、ご来寺ください。\n\n\n\nＦＡＸ番号　075-441-8211",sight/photo/mimon01s/s006.bmp
1000153,2,2,3,5020200,11,3,1000039,北野天満宮　北野天神縁起絵巻,きたのてんまんぐう　きたのてんじんえんぎえまき,承久本,じょうきゅうぼん,"国宝。美術工芸品（絵画）。1219年（承久1）頃。指定書番号101。宝物殿蔵。菅原道真公の御生涯と北野天満宮御創建の由諸、そしてその霊験を信仰的に描いたものである。\n\n■交通案内\n\n　○京福北野線 北野白梅町駅　徒歩約10分\n\n　□市バス最寄バス停　北野天満宮前　徒歩1分\n\n　＜系統＞\n\n　◇京都駅前から 50、101\n\n　◇四条河原町から 10、203\n\n■駐車場\n\n　大型バス50台　無料\n\n　乗用車300台　無料（9:00～17:00）\n\n　但し、毎月25日は閉鎖",,,602-83,,上京区御前通今小路上る馬喰町,075-461-0005,075-461-6556,参道の階段にスロープ有り。楼門脇に身障者用トイレ有り。,900,1600,1600,20,,宝物殿は毎月25日、梅苑・もみじ苑公開時、4/10～5/30、12/1、1/1のみ開館,"宝物殿入館料\n\n大人　　　300円\n\n中・高生　250円\n\n小人　　　150円",30名以上の場合、開館日以外でも受付、要予約。,sight/photo/mimon01s/s007.bmp
1000183,2,2,5,5020200,15,3,1000189,仁和寺　医心方,にんなじ　いしんほう,,,"国宝。美術工芸品（書跡）。平安。指定書番号140。真言宗御室派総本山。\n\n\n\n鍼博士丹波康頼(912～995)が永観2年(984)に随・唐の医書を底本として撰述した医術書の古写本。文中には古い訓読点も加えられているため、国語学の資料としても貴重である。",,,616-80,8,右京区御室大内33,075-461-1155,075-464-4070,可（要介助者）,900,1550,1700,20,4月1日～5月第4日曜日及び10月1日～11月23日以外は休館,最終受付　16:30,"大人　　500円\n\n中高生　300円\n\n小学生以下無料（保護者同伴の場合のみ）",,sight/photo/mimon01s/s037.bmp
1000155,2,2,2,5020200,18,3,1000081,西芳寺　絹本著色夢窓国師像,さいほうじ　けんぽんちゃくしょくむそうこくしぞう,,,"重要文化財。美術工芸品（絵画）。南北朝。指定書番号794。単立（臨済系）。非公開。\n\n■交通案内\n\n　○京都バス63 三条京阪前から苔寺　徒歩1分\n\n　○京都バス73 京都駅前から苔寺　徒歩1分\n\n　□市バス最寄バス停　苔寺道　徒歩10分\n\n　＜系統＞\n\n　◇四条烏丸から 29\n\n■駐車場\n\n　なし",,,615-82,,西京区松尾神ヶ谷町56,075-391-3631,,不可,,,,60,,指定の時間に参拝して頂くが、日によって時間が変わる事もあるので、詳細はハガキの返信でお知らせする。,参拝冥加料：一名につき3000円,往復葉書に参拝希望日、人数、代表者の住所、氏名を記載し申し込む。希望日の一週間前までに必着のこと。,
1000156,2,2,2,5020200,8,3,,三福寺　地蔵菩薩像,さんぷくじ　じぞうぼさつぞう,夢見地蔵,ゆめみじぞう,"上東門院彰子（後一条天皇中宮）が懐妊中、夢告によって定朝に彫らせたものといい、安産地蔵として信仰される。浄土宗西山深草派。\n\n■交通案内\n\n　○地下鉄東西線 東山駅　徒歩約8分\n\n　□市バス最寄バス停　東山二条・岡崎公園口　徒歩3分\n\n　＜系統＞\n\n　◇四条烏丸から 201、203\n\n　◇京都駅前から 206\n\n■駐車場\n\n　檀信徒用につき、駐車はお断りします。",,,606-83,,左京区仁王門通新高倉東入正往寺町463,075-771-8749,075-771-8749,,,,,,,一般の方への拝観はしておりません。,,,sight/photo/mimon01s/s010.bmp
1000158,2,2,2,5020200,12,3,1000104,相国寺　絹本著色十六羅漢図,しょうこくじ　けんぽんちゃくしょくじゅうろくらかんず,十六羅漢図,じゅうろくらかんず,"重要文化財。美術工芸品（絵画）。元。指定書番号551。陸信忠筆。臨済宗相国寺派本山。\n\n■交通案内\n\n　○地下鉄烏丸線　今出川駅3番出口　徒歩約8分\n\n　□市バス最寄バス停　同志社前　徒歩6分\n\n　＜系統＞\n\n　◇四条河原町から 201\n\n　◇三条京阪前から 59\n\n■駐車場\n\n　10台程度可。大型バス駐車可（5台程度）",,,602-08,,上京区今出川通烏丸東入相国寺門前町701,075-231-0301,075-212-3591,可（但し車椅子の車輪は清掃ください）。バリアフリー対応。トイレあり。身障者介添1名拝観無料,1000,1600,1700,60,"なし\n\n（展示替え時、年末年始休館)",拝観受付は16：30まで,"料金　一般　　　　　　800円\n\n　　　大学生・65歳以上600円\n\n　　　中・高生　　　　300円\n\n　　　小学生　　　　　200円\n\n※身障者介添1名様無料（手帳要提示）\n\n※一般に限り20名以上は100円引\n\n",団体のみ要予約（電話にて）,sight/photo/mimon01s/s012.bmp
1000159,2,2,3,5020200,12,3,1000104,相国寺　絹本著色鳴鶴図,しょうこくじ　けんぽんちゃくしょくめいかくず,鳴鶴図,めいかくず,"重要文化財。美術工芸品（絵画）。明。指定書番号552。文正筆。臨済宗相国寺派本山。\n\n■交通案内\n\n　○地下鉄烏丸線　今出川駅3番出口　徒歩約8分\n\n　□市バス最寄バス停　同志社前　徒歩6分\n\n　＜系統＞\n\n　◇四条河原町から 201\n\n　◇三条京阪前から 59\n\n■駐車場\n\n　10台程度可。大型バス駐車可（5台程度）",,,602-08,,上京区今出川通烏丸東入相国寺門前町701,075-231-0301,075-212-3591,可（但し車椅子の車輪清掃ください）。バリアフリー対応。トイレあり。身障者介添1名拝観無料,1000,1600,1700,60,"なし\n\n（展示替え時、年末年始休館)",拝観受付は16：30まで,"料金　一般　　　　　　800円\n\n　　　大学生・65歳以上600円\n\n　　　中・高生　　　　300円\n\n　　　小学生　　　　　200円\n\n※身障者介添1名様無料（手帳要提示）\n\n※一般に限り20名以上は100円引\n\n",団体のみ要予約,sight/photo/mimon01s/s013.bmp
1000160,2,2,3,5020200,12,3,1000104,相国寺　絹本墨画淡彩鳳凰図,しょうこくじ　けんぽんぼくがたんさいほうおうず,鳳凰石竹図,ほうおうせきちくず,"重要文化財。美術工芸品（絵画）。明。指定書番号1355。林良筆。臨済宗相国寺派本山。\n\n■交通案内\n\n　○地下鉄烏丸線　今出川駅3番出口　徒歩約8分\n\n　□市バス最寄バス停　同志社前　徒歩6分\n\n　＜系統＞\n\n　◇四条河原町から 201\n\n　◇三条京阪前から 59\n\n■駐車場\n\n　10台程度可。大型バス駐車可（5台程度）",,,602-08,,上京区今出川通烏丸東入相国寺門前町701,075-231-0301,075-212-3591,可（但し車椅子の車輪清掃ください）。バリアフリー対応。トイレあり。身障者介添1名拝観無料,1000,1600,1700,60,"なし\n\n（展示替え時、年末年始休館)",拝観受付は16：30まで,"料金　一般　　　　　　800円\n\n　　　大学生・65歳以上600円\n\n　　　中・高生　　　　300円\n\n　　　小学生　　　　　200円\n\n※身障者介添1名様無料（手帳要提示）\n\n※一般に限り20名以上は100円引",団体のみ要予約(電話),sight/photo/mimon01s/s014.bmp
1000161,2,2,3,5020200,12,3,1000104,相国寺　紙本墨画竹林猿猴図,しょうこくじ　しほんぼくがちくりんえんこうず,竹林猿猴図屏風,ちくりんえんこうずびょうぶ,"重要文化財。美術工芸品（絵画）。桃山。指定書番号554。長谷川等伯筆。臨済宗相国寺派本山。\n\n■交通案内\n\n　○地下鉄烏丸線　今出川駅3番出口　徒歩約8分\n\n　□市バス最寄バス停　同志社前　徒歩6分\n\n　＜系統＞\n\n　◇四条河原町から 201\n\n　◇三条京阪前から 59\n\n■駐車場\n\n　10台程度可。大型バス駐車可（5台程度）",,,602-08,,上京区今出川通烏丸東入相国寺門前町701,075-231-0301,075-212-3591,可（但し車椅子の車輪清掃ください）。バリアフリー対応。トイレあり。身障者介添1名拝観無料,1000,1600,1700,60,"なし\n\n（展示替え時、年末年始休館)",拝観受付は16：30まで,"料金　一般　　　　　　800円\n\n　　　大学生・65歳以上600円\n\n　　　中・高生　　　　300円\n\n　　　小学生　　　　　200円\n\n※身障者介添1名様無料（手帳要提示）\n\n※一般に限り20名以上は100円引\n\n",団体のみ要予約(電話),sight/photo/mimon01s/s015.bmp
1000169,2,2,2,5020200,10,3,5000011,京都国立博物館所蔵　ロダン作銅造考える人,きょうとこくりつはくぶつかんしょぞう　ろだんさくどうぞうかんがえるひと,考える人,かんがえるひと,"フランスの彫刻家ロダンの作品。原作は1880年の作という。大正末期に輸入され、個人の手に渡ったのち京都国立博物館の所蔵となった。ロダンの存命中かあるいは没後早い時期に鋳造されたもので、大変貴重である。\n\n\n\n\n\n",,,605-09,5,東山区茶屋町527,075-525-2473,075-531-0263,可,930,1700,1700,60,月曜日（祝休日の場合は翌火曜休）・臨時休館有り,"特別展覧会期間中は9:30～18:00、この期間中の金曜日は～20:00\n\n（入館は閉館の30分前迄）",展覧会ごとに異なる,,sight/photo/mimon01s/s023.bmp
1000162,2,2,3,5020200,12,3,1000104,相国寺　紙本墨画山水図,しょうこくじ　しほんぼくがさんすいず,寒山行旅山水図,かんざんこうりょさんすいず,"重要文化財。美術工芸品（絵画）。高麗。指定書番号553。絶海中津の賛有り。臨済宗相国寺派本山。\n\n■交通案内\n\n　○地下鉄烏丸線　今出川駅3番出口　徒歩約8分\n\n　□市バス最寄バス停　同志社前　徒歩6分\n\n　＜系統＞\n\n　◇四条河原町から 201\n\n　◇三条京阪前から 59\n\n■駐車場\n\n　10台程度可。大型バス駐車可（5台程度）",,,602-08,,上京区今出川通烏丸東入相国寺門前町701,075-231-0301,075-212-3591,可（但し車椅子の車輪清掃ください）。バリアフリー対応。トイレあり。身障者介添1名拝観無料,1000,1600,1700,60,"なし\n\n（展示替え時、年末年始休館)",拝観受付は16：30まで,"料金　一般　　　　　　800円\n\n　　　大学生・65歳以上600円\n\n　　　中・高生　　　　300円\n\n　　　小学生　　　　　200円\n\n※身障者介添1名様無料（手帳要提示）\n\n※一般に限り20名以上は100円引",団体のみ要予約(電話),sight/photo/mimon01s/s016.bmp
1000163,2,2,3,5020200,12,3,1000104,相国寺　無学祖元墨蹟,しょうこくじ　むがくそげんぼくせき,与長楽寺一翁偈語,ちょうらくじいちおうにあたうるげご,"国宝。美術工芸品（書蹟）。1279年（弘安2）。指定書番号27。臨済宗相国寺派本山。\n\n■交通案内\n\n　○地下鉄烏丸線　今出川駅3番出口　徒歩約8分\n\n　□市バス最寄バス停　同志社前　徒歩6分\n\n　＜系統＞\n\n　◇四条河原町から 201\n\n　◇三条京阪前から 59\n\n■駐車場\n\n　10台程度可。大型バス駐車可（5台程度）",,,602-08,,上京区今出川通烏丸東入相国寺門前町701,075-231-0301,075-212-3591,可（但し車椅子の車輪清掃ください）。バリアフリー対応。トイレあり。身障者介添1名拝観無料,1000,1600,1700,60,"なし\n\n(展示替え時、年末年始休館)",拝観受付は16：30まで,"料金　一般　　　　　　800円\n\n　　　大学生・65歳以上600円\n\n　　　中・高生　　　　300円\n\n　　　小学生　　　　　200円\n\n※身障者介添1名様無料（手帳要提示）\n\n※一般に限り20名以上は100円引\n\n",団体のみ要予約(電話）,sight/photo/mimon01s/s017.bmp
1000164,2,2,2,5020200,13,3,,新徳寺　地蔵菩薩像,しんとくじ　じぞうぼさつぞう,屋根葺地蔵,やねふきじぞう,"同寺の通称でもある地蔵尊はもと星光寺の本尊で、1230年（寛喜2）平資親が東山の叢から得た像と伝え、洛陽六地蔵巡りの一つにも数えられた。1863年（文久3）に清川八郎が浪士隊を率いて本部にしたのが当寺である。臨済宗永源寺派。\n\n■交通案内\n\n　○阪急京都線 大宮駅　徒歩約9分\n\n　○京福嵐山本線 四条大宮駅　徒歩約9分\n\n　□市バス最寄バス停　壬生寺道　徒歩3分",,,604-88,,中京区壬生賀陽御所町48,075-811-6569,075-801-8287,,,,,,,一般非公開だが、拝観は要問合せ。,志納料　300円位,拝観は電話にて要問合せ,sight/photo/mimon01s/s018.bmp
1000165,2,2,2,5020200,13,3,,善想寺　　石仏阿弥陀如来,ぜんそうじ　　せきぶつあみだにょらい,,,"石仏は花崗岩、白川の赤石といわれるもので、その石が石仏に使われる時期は限られ、800年以上前の平安末期から鎌倉初期といわれています。\n\n高さ1.6m、厚さ70cmの自然石の大きな光背を背に台座に座し、像高90cmの阿弥陀仏はひきしまった慈悲感があふれ、重厚で安定感があり、悠々とした弥陀石仏です。\n\nこの石仏は、近くの古池の辺りに在ったと伝えられていますが、戦による損壊を逃れるために石仏を土中に埋めたと思われます。800年前のこの場所は、平安末期の古地図にもあるように四条後院（天皇退位後の住まい）の場所であり、浄土教の盛行が偲ばれます。\n\n\n\nホームページ（正式サイト）http://zensoji.or.jp/\n\nメールアドレス　info@zensoji.or.jp\n\n\n\n■交通案内\n\n　○阪急京都線 大宮駅　徒歩約5分　○京福嵐山本線　四条大宮駅　徒歩5分　○地下鉄東西線 二条城前駅　徒歩8分 ○市バス　四条大宮　徒歩5分　＜系統＞◇京都駅前から 26、28\n\n■駐車場　なし",,,604-83,,中京区六角通大宮西入三条大宮町240,075-841-1658,,車椅子で境内、墓地に入れます。,1000,1600,1700,15,なし,汗出地蔵（安産）泥足地蔵（身代わり）「御守」有ります。500円,"さい銭箱へ百円程。\n\n予約は不要ですが寺に入って、寺務所に声をかけてください。堂内案内と資料を配布します",,sight/photo/mimon01s/s019.bmp
1000166,2,2,2,5020200,13,3,,善想寺　地蔵菩薩像,ぜんそうじ　じぞうぼさつぞう,泥足地蔵尊　汗だし地蔵尊,どろあしじぞうそん　あせだしじぞうそん,"本地蔵尊は今から1200年前、伝教大師最澄上人自らお彫りになられた大師一代の念持仏（守り本尊）であり、大師亡き後は滋賀県坂本村にまつられた。この地蔵尊を天正15年(1587)3月23日、当山初代住職がご縁を得て善想寺山門横の堂内にお迎えした。泥足地蔵、汗出し地蔵とも呼ぶ。この地蔵尊に祈願しておけば、もし難産だったとき、お地蔵さんが玉のような汗を出して、妊婦の苦しみを引き受けてくれる「汗だし地蔵」と呼ばれ、また、田植え時に急病になった信者に代わって田植えをし、泥だらけになっていたところから「泥足地蔵」とも呼ばれている。\n\n\n\nホームページ（正式サイト）http://zensoji.or.jp/\n\nメールアドレス　info@zensoji.or.jp\n\n■交通案内\n\n　○阪急京都線 大宮駅　徒歩約5分　○京福嵐山本線　四条大宮駅　徒歩5分　○地下鉄東西線 二条城前駅　徒歩8分 ○市バス　四条大宮　徒歩5分　＜系統＞◇京都駅前から 26、28\n\n■駐車場　なし",,,604-83,,中京区六角通大宮西入三条大宮町240,075-841-1658,,車椅子で境内、墓地にに入れます。,900,1600,1700,30,なし,汗出地蔵（安産）泥足地蔵（身代わり）「御守」有ります。500円,"さい銭箱へ百円程。\n\n予約は不要ですが寺に入って、寺務所に声をかけてください。堂内案内と資料を配布します。",,sight/photo/mimon01s/s020.bmp
1000168,2,2,2,5020200,10,3,1000027,愛宕念仏寺　木造千観内供坐像,おたぎねんぶつじ　もくぞうせんかんないぐざぞう,,,"重要文化財。美術工芸品（彫刻）。鎌倉。指定書番号986。京都国立博物館に寄託。\n\n\n\n\n\n展示は未定。",,,605-09,5,東山区茶屋町527,075-525-2473,075-531-0263,可,930,1700,1700,60,月曜日（祝休日の場合は翌火曜休）・臨時休館有り,"特別展覧会期間中は9：30～18：00、この期間中の金曜日は～20：00（入館は閉館の30分前迄）\n\n所蔵者は愛宕念仏寺　TEL:075-865-1231\n\nhttp://www.otagiji.org",展覧会ごとに異なる,,
4000020,3,4,1,5030400,,3,,金閣寺,きんかくじ,,,三島由紀夫の長編小説。昭和31年発表。日本美の象徴的な存在であった金閣寺の炎上事件を題材にした。確信犯として放火に至る青年僧の心理を告白体で描いた作品。,,,,,,,,,,,,,,,,,
1000171,2,2,2,5020200,10,3,5000011,崇道神社　金銅小野毛人墓誌,すどうじんじゃ　こんどうおののえみしぼし　,,,"国宝。美術工芸品（考古）。指定書番号27。京都国立博物館に寄託。上高野の崇道神社境内から1613年（慶長18）に出土、丁丑年十二月上旬葬るとの銘文を記した縦58.8センチ、横5.9センチ、厚さ0.4センチの墓誌。丁丑年は677年（天武天皇6）。毛人は妹子の子で、天武朝に仕え太政官兼刑部大卿となり、位階は大錦上まで達した。\n\n\n\n\n\n展示は未定。",,,605-09,5,東山区茶屋町527,075-525-2473,075-531-0263,可,930,1700,1700,60,月曜日（祝休日の場合は翌火曜休）・臨時休館有り,"特別展覧会期間中は9：30～18：00、この期間中の金曜日は～20：00\n\n（入館は閉館の30分前迄）\n\n所蔵者は崇道神社　TEL:075-722-1486\n\n",展覧会ごとに異なる,,
1000172,2,2,2,5020200,16,3,1000209,地蔵院　木造地蔵菩薩坐像,じぞういん　もくぞうじぞうぼさつざぞう,,,重要文化財。美術工芸品（彫刻）。指定書番号898。平安（後期）。丈六仏。法金剛院塔頭。律宗。丈六仏で金目地蔵、叶地蔵様として一般信仰があつく、平常はガラス戸越しでの拝観が可能。毎月23日10時30分から11時30分まで信者さんを集めて法要がある。地蔵様としては最大級の仏様。,,,616-80,8,右京区花園扇野町49,075-461-9428,075-463-7057,不可,900,,1600,,12月30日、31日,"連絡先：075-461-9428（法金剛院）\n\n毎月23日法要（10：30～11：30）\n\n要予約",500円,予約の方のみ拝観可能,
1000173,2,2,3,5020200,10,3,5000011,清浄華院　絹本著色阿弥陀三尊像,しょうじょうけいん　けんぽんちゃくしょくあみださんぞんぞう,,,"国宝（平成24年に指定）。美術工芸品（絵画）。南宋。指定書番号549。浄土宗。京都国立博物館に寄託。\n\n\n\n展示は未定。",,,605-09,5,東山区茶屋町527,075-525-2473,075-531-0263,可,930,1700,1700,60,月曜日（祝休日の場合は翌火曜休）・臨時休館有り,"特別展覧会期間中は9：30～18：00、この期間中の金曜日は～20：00（入館は30分前迄）\n\n所蔵者は清浄華院　TEL:075-231-2550\n\n",展覧会ごとに異なる,,
1000174,2,2,3,5020200,10,3,5000011,清浄華院　紙本著色泣不動縁起,しょうじょうけいん　しほんちゃくしょくなきふどうえんぎ,,,"重要文化財。美術工芸品（絵画）。室町。指定書番号548。浄土宗。京都国立博物館に寄託。\n\n\n\n展示は未定。",,,605-09,5,東山区茶屋町527,075-525-2473,075-531-0263,可,930,1700,1700,60,月曜日（祝休日の場合は翌火曜休）・臨時休館有り,"特別展覧会期間中は9：30～18：00、この期間中の金曜日は～20：00（入館は30分前迄）所蔵者は清浄華院　TEL:075-231-2550\n\n",展覧会ごとに異なる,,
1000175,2,2,3,5020200,7,3,1000127,真正極楽寺　絹本著色普賢菩薩像,しんしょうごくらくじ　けんぽんちゃくしょくふげんぼさつぞう,,,重要文化財。美術工芸品（絵画）。南宋。指定書番号737。天台宗。京都国立博物館に寄託。公開予定なし。,,,606-84,3,左京区浄土寺真如町82,075-771-0915,075-771-1823,,900,1600,1600,40,無休,,,,
1000176,2,2,3,5020200,7,3,1000127,真正極楽寺　紙本著色真如堂縁起,しんしょうごくらくじ　しほんちゃくしょくしんにょどうえんぎ,,,重要文化財。美術工芸品（絵画）。1524年（大永4）。指定書番号936。天台宗。原本は京都国立博物館に寄託。毎年7月25日に行なわれる宝物虫払会に写本が公開される。,,,606-84,3,左京区浄土寺真如町82,075-771-0915,075-771-1823,,,1500,,,,,,,
1000177,2,2,5,5020200,7,3,1000127,真正極楽寺　法華経,しんしょうごくらくじ　ほけきょう,,,国宝。美術工芸品（書跡）。1183年（寿永2）。指定書番号138。天台宗。京都国立博物館に寄託。公開予定なし。,,,606-84,3,左京区浄土寺真如町82,075-771-0915,075-771-1823,,,1600,,,無休,,,,
1000178,2,2,2,5020200,13,3,,染殿院　木造地蔵菩薩立像,そめどのいん　もくぞうじぞうぼさつりゅうぞう,染殿地蔵,そめどのじぞう,秘仏。裸形立像。伝空海作。名地蔵の一つ。時宗。安産守護、腹帯授与。文徳天皇の皇后藤原明子（染殿皇后）が本像に帰依して清和天皇を出産したと伝える。国宝「一遍聖絵」第七巻絵二十六にある四条京極の釈迦堂とは当院である。時宗。,,,604-00,4,中京区新京極通四条上る中之町562,075-221-3648,,,,,,,,,,,sight/photo/mimon01s/s032.bmp
1000179,2,2,2,5020200,7,3,,大興寺　木造薬師如来坐像,だいこうじ　もくぞうやくしにょらいざぞう,芝薬師,しばのやくし,本尊・薬師如来坐像、十二神将像（伝運慶作）。四天王像、十一面観音像、関帝像（関羽像）。臨済宗東福寺派。山号は霊芝山。1197年（建久7）、後鳥羽上皇の勅願寺。足利尊氏により天台宗より禅刹に改宗。応仁年間に山名宗全の本陣となり堂塔頭は焼失。天正年間に後陽成帝、京極今出川に造営。豊臣、徳川の朱印を受け、元禄5年の大火により、官命にて神楽岡東北院の旧跡に移し、現在に至る。,,,606-84,3,左京区浄土寺真如町17番地,075-761-8052,,,,,,,,拝観随時,,,sight/photo/mimon01s/s033.bmp
1000180,2,2,2,5020200,7,3,1000164,狸谷山不動院　不動明王像,たぬきだにさんふどういん　ふどうみょうおうぞう,,,桓武天皇勅願の不動尊を安置したのが始まりと伝え、建長年間（1249）石窟（現本堂内）に移したという。真言宗。,,,606-81,3,左京区一乗寺松原町6,075-722-0025,075-722-9516,"一部可（自動車祈祷殿のみ）\n\n介添必要",900,1600,1600,60,"無休\n\n※災害に関する警報が発令した場合には閉山となることもある。",,入山料500円,,
1000181,2,2,2,5020200,14,3,1000170,長講堂　木造後白河法皇像,ちょうこうどう　もくぞうごしらかわほうおうぞう,,,重要文化財。美術工芸品（彫刻）。1658年（明暦4）。指定書番号804。西山浄土宗。,,,600-81,6,下京区富小路通五条下る本塩竃町528,075-351-5250,,,,,,,,4/13、法皇忌　法要期間のみ,,要電話予約,sight/photo/mimon01s/s035.bmp
